pr_auc,roc_auc,mcc,f1,balanced_accuracy,accuracy,precision,sensitivity,specificity,brier,log_loss,ece10,threshold,tn,fp,fn,tp,model,outer_fold,inner_pr_auc,runtime_seconds,train_patients,test_patients,train_examples,test_examples,eligible_for_selection,comparison_role,imbalance_strategy,validation_mode,run_seed,output_tag
0.5429328541816035,0.9031250000000001,0.5460944227865571,0.5714285714285714,0.7832347972972973,0.9512555391432792,0.55,0.5945945945945946,0.971875,0.03907786103080134,0.1509619600023845,0.025131061469940433,0.48780196062769793,622,18,15,22,catboost,5,0.5851444297318418,459.37706661224365,320,80,2722,677,True,main,class_weight,grouped,42,primary
0.46437166389597584,0.862895453593128,0.4536799157205342,0.47761194029850745,0.7053635030379217,0.9486803519061584,0.5333333333333333,0.43243243243243246,0.9782945736434109,0.03955128014762761,0.15288554049721947,0.023092162476720347,0.29008505609908813,631,14,21,16,svm_rbf,1,0.42563442328888607,42.5188524723053,320,80,2717,682,True,main,class_weight,grouped,42,primary
0.3543200809689454,0.84171691191972,0.39925144665098233,0.4318181818181818,0.7317957583168191,0.9262536873156342,0.37254901960784315,0.5135135135135135,0.9500780031201248,0.04334101010434578,0.165106130209797,0.017754287935668116,0.19418187282468607,609,32,18,19,svm_rbf,2,0.3856232973871865,42.290141344070435,320,80,2721,678,True,main,class_weight,grouped,42,primary
0.5577995790418977,0.8748795306934842,0.4513347349510456,0.47058823529411764,0.7925413785878903,0.9208211143695014,0.36923076923076925,0.6486486486486487,0.9364341085271318,0.037687186701643685,0.14658223450570834,0.02699777516631438,0.1873379029816517,604,41,13,24,svm_rbf,3,0.3605010664437156,43.5937762260437,320,80,2717,682,True,main,class_weight,grouped,42,primary
0.5005197531180473,0.8560800302635451,0.39533933279871175,0.425531914893617,0.7414988861334117,0.9205882352941176,0.3508771929824561,0.5405405405405406,0.942457231726283,0.039406442396653155,0.1547923966837555,0.011386509728243692,0.18323232323232325,606,37,17,20,svm_rbf,4,0.39497583016247545,42.109739780426025,320,80,2719,680,True,main,class_weight,grouped,42,primary
0.31917631901322896,0.8287162162162162,0.3341101551227461,0.37209302325581395,0.6904349662162163,0.9202363367799113,0.32653061224489793,0.43243243243243246,0.9484375,0.04402310904520019,0.16988278097526563,0.008535169128649569,0.23925264376896727,607,33,21,16,svm_rbf,5,0.420738128445473,43.035897731781006,320,80,2722,677,True,main,class_weight,grouped,42,primary
0.3240508422404444,0.8015294364131573,0.30869057955709817,0.3466666666666667,0.6562958307144354,0.9281524926686217,0.34210526315789475,0.35135135135135137,0.9612403100775194,0.06642707087776674,0.45469231893647316,0.07054219672632533,0.6036227360099231,620,25,24,13,mlp,1,0.2937022725254204,95.97743654251099,320,80,2717,682,True,main,class_weight,grouped,42,primary
0.26271849866265146,0.7688156174895646,0.24306479773502498,0.2545454545454545,0.586014251380866,0.93952802359882,0.3888888888888889,0.1891891891891892,0.982839313572543,0.07962753619339503,0.32934437626900354,0.08216978671329606,0.9332183295900022,630,11,30,7,mlp,2,0.3364222769390559,102.02439785003662,320,80,2721,678,True,main,class_weight,grouped,42,primary
0.3461074290874597,0.810601298973392,0.2785167729981649,0.3191489361702128,0.670144563167819,0.906158357771261,0.2631578947368421,0.40540540540540543,0.9348837209302325,0.08551376423931883,0.38832736659471095,0.08653124122893882,0.6435353535353535,603,42,22,15,mlp,3,0.2727826808684501,87.26534104347229,320,80,2717,682,True,main,class_weight,grouped,42,primary
0.32418760525408546,0.758711277373797,0.2725192053445873,0.3146067415730337,0.6596402000756589,0.9102941176470588,0.2692307692307692,0.3783783783783784,0.9409020217729394,0.059164207805490324,0.44943523625475834,0.062399309302962336,0.22708852555634623,605,38,23,14,mlp,4,0.3376493207375746,82.48782348632812,320,80,2719,680,True,main,class_weight,grouped,42,primary
